,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.4736721313264636,0.4547888888782925,1.3535873558044433,0.502733333337307
2,1.0805382691913181,0.6107555556085374,1.1741402312384712,0.5775555555661519
3,0.9364981245570713,0.6659222222328186,1.083608716721005,0.6212666666560703
4,0.8632271671295166,0.693077777756585,1.2170191889868842,0.5702888889047835
5,0.8131936898549398,0.7115333333651225,0.976506633758545,0.6478777777565851
6,0.7866797110769483,0.7201222221904331,0.9590938007248773,0.660388888920678
7,0.759165646510654,0.7291444444550408,1.004140891679128,0.6372555555767483
8,0.7448981360223558,0.7361444444762336,1.0192546694437663,0.6396555555502573
9,0.7315800707923041,0.7397555555237664,1.026775442843967,0.6298222222275204
10,0.72374803870519,0.7448000000529819,0.9060051192495558,0.6834333333439297
11,0.7151019169171651,0.7474666666560703,0.934735805744595,0.6691222222381168
12,0.712281943405999,0.745777777756585,0.9496548741181692,0.6667444444232516
13,0.6998585392951965,0.7512444444868299,0.8946765698326958,0.6851888889206781
14,0.6982795995394389,0.7503333333333333,0.9202688623428344,0.6790222222646077
15,0.694671851295895,0.7539666666984558,0.897377629354265,0.6798555555449591
16,0.6918414730177985,0.7539444444550408,1.0496776618427701,0.6336444444126553
17,0.6924819247351752,0.7539555555767483,1.2498289117601182,0.5695000000158946
18,0.6859046321339077,0.7559777778307597,0.9642955715391371,0.662122222243415
19,0.6911489878018697,0.7550666666348775,0.906014834049013,0.6747777778095669
20,0.681623855304718,0.7611333333015442,0.975389182694753,0.652633333322737
21,0.685564812734392,0.756911111164093,0.8930003005345662,0.6834111111005148
22,0.6824048610687256,0.7576777777671814,1.0424035163879395,0.6424444444656372
23,0.6875729800436232,0.7555666667196486,0.9975236414485508,0.6617999999788072
24,0.6855403004540337,0.7555333333333333,0.9039776852607727,0.678422222243415
25,0.6814686723391215,0.7583555555767483,0.9281639917585585,0.6732111111534966
26,0.6817548626687792,0.7566444444444445,1.0247472847302754,0.645822222216924
27,0.6801258355352614,0.759322222243415,0.8842617822117276,0.6862555555555555
28,0.6790645790735881,0.7587666666984558,0.9777421900749207,0.6619777777936724
29,0.6809383277045356,0.7598000000317892,1.1053706408606636,0.6240111111270057
30,0.6827160619099935,0.7582999999894037,0.9136217174106174,0.6782333333333334
